action,cash,cost,date,expiry,lot_inferred,lot_size,open_interest,premium,qty,shares,spin_off_symbol,strike,ticker,volume
SELL_PUT,1707120.6940353874,98.70800000000001,2020-01-31,2020-02-27,True,1375,33000,8.0,2750,0,,505.0,ICICIBANK,83
SELL_PUT,1720417.6282334977,109.50477499999997,2020-01-31,2020-02-27,True,250,35750,33.55,750,0,,2040.0,TCS,575
SELL_PUT,1693379.2035285365,47.56628,2020-01-31,2020-02-27,True,1200,170400,5.85,1200,0,,740.0,INFY,271
SELL_CALL,753752.2209510296,123.97160000000001,2020-01-31,2020-02-27,True,3000,5664000,9.8,3000,3000,,330.0,SBIN,9406
SELL_PUT,1700227.7203852027,88.73912000000001,2020-01-31,2020-02-27,True,1200,57600,7.95,2400,0,,690.0,AXISBANK,53
SELL_PUT,1693781.6264130962,46.54208,2020-01-31,2020-02-27,True,400,94800,8.4,800,0,,1540.0,KOTAKBANK,155
SELL_PUT,1697426.005064772,83.131625,2020-01-31,2020-02-27,True,375,168375,15.5,1125,0,,1300.0,LT,655
SELL_PUT,1779057.396038562,308.39588,2020-01-31,2020-02-27,True,4300,825600,9.7,8600,0,,175.0,TATAMOTORS,1168
SELL_PUT,1694738.7312961349,63.79985,2020-01-31,2020-02-27,True,250,74250,47.1,250,0,,4100.0,BAJFINANCE,869
SELL_PUT,1726837.4803051385,128.75119999999998,2020-01-31,2020-02-27,True,4000,140000,7.7,4000,0,,220.0,ADANIENT,30
PUT_EXPIRED,1723238.8171602695,0.0,2020-02-27,2020-02-27,,,,32.05,1000,0,,1380.0,RELIANCE,
PUT_EXPIRED,1695239.6771155032,0.0,2020-02-27,2020-02-27,,,,6.85,1000,0,,1160.0,HDFCBANK,
PUT_EXPIRED,1715064.0127313887,0.0,2020-02-27,2020-02-27,,,,8.0,2750,0,,505.0,ICICIBANK,
PUT_EXPIRED,1728422.8182350167,0.0,2020-02-27,2020-02-27,,,,33.55,750,0,,2040.0,TCS,
PUT_EXPIRED,1701258.582376093,0.0,2020-02-27,2020-02-27,,,,5.85,1200,0,,740.0,INFY,
CALL_EXPIRED,757259.4680541501,0.0,2020-02-27,2020-02-27,,,,9.8,3000,3000,,330.0,SBIN,
PUT_EXPIRED,1708138.9657271304,0.0,2020-02-27,2020-02-27,,,,7.95,2400,0,,690.0,AXISBANK,
PUT_EXPIRED,1701662.8777546326,0.0,2020-02-27,2020-02-27,,,,8.4,800,0,,1540.0,KOTAKBANK,
ASSIGNED,241280.5645089962,1543.6493750000002,2020-02-27,2020-02-27,,,,15.5,1125,1125,,1300.0,LT,
ASSIGNED,280747.6180874498,1587.82175,2020-02-27,2020-02-27,,,,9.7,8600,8600,,175.0,TATAMOTORS,
PUT_EXPIRED,1702624.436094968,0.0,2020-02-27,2020-02-27,,,,47.1,250,0,,4100.0,BAJFINANCE,
PUT_EXPIRED,1734872.5422021623,0.0,2020-02-27,2020-02-27,,,,7.7,4000,0,,220.0,ADANIENT,
SELL_PUT,1774037.1256631087,196.1777,2020-02-28,2020-03-26,True,500,202500,50.55,1000,0,,1320.0,RELIANCE,2001
SELL_PUT,1712894.279117934,82.66220000000001,2020-02-28,2020-03-26,True,500,856500,17.3,1000,0,,1140.0,HDFCBANK,3232
SELL_PUT,1757688.2074537203,168.18290000000002,2020-02-28,2020-03-26,True,1375,559625,15.4,2750,0,,490.0,ICICIBANK,2837
SELL_PUT,1791032.00798099,236.6336,2020-02-28,2020-03-26,True,250,191750,83.2,750,0,,2000.0,TCS,3795
SELL_PUT,1739045.774073928,151.625,2020-02-28,2020-03-26,True,1200,216000,31.25,1200,0,,740.0,INFY,1602
SELL_CALL,771782.0313169418,72.76159999999999,2020-02-28,2020-03-26,True,3000,7755000,4.8,3000,3000,,340.0,SBIN,5950
SELL_PUT,1780070.9684870203,268.58864,2020-02-28,2020-03-26,True,1200,468000,29.9,2400,0,,700.0,AXISBANK,2870
SELL_PUT,1732852.7744150057,129.02432,2020-02-28,2020-03-26,True,400,176400,38.6,800,0,,1600.0,KOTAKBANK,2676
SELL_CALL,248774.9085877386,49.140987499999994,2020-02-28,2020-03-26,True,375,427125,6.65,1125,1125,,1300.0,LT,920
SELL_CALL,289367.0727476708,52.9604,2020-02-28,2020-03-26,True,4300,2588600,1.0,8600,8600,,170.0,TATAMOTORS,1004
SELL_PUT,1757540.8019713417,210.303125,2020-02-28,2020-03-26,True,250,65000,218.75,250,0,,4500.0,BAJFINANCE,1826
SELL_PUT,1787517.5355674129,202.49360000000001,2020-02-28,2020-03-26,True,4000,164000,13.1,4000,0,,220.0,ADANIENT,133
ASSIGNED,460896.26789071877,1395.542,2020-03-26,2020-03-26,,,,50.55,1000,1000,,1320.0,RELIANCE,
ASSIGNED,579656.0035965422,1208.459,2020-03-26,2020-03-26,,,,17.3,1000,1000,,1140.0,HDFCBANK,
ASSIGNED,416942.69521526713,1424.124125,2020-03-26,2020-03-26,,,,15.4,2750,2750,,490.0,ICICIBANK,
ASSIGNED,297783.14525324176,1582.625,2020-03-26,2020-03-26,,,,83.2,750,750,,2000.0,TCS,
ASSIGNED,858191.0989776404,946.5428,2020-03-26,2020-03-26,,,,31.25,1200,1200,,740.0,INFY,
CALL_EXPIRED,775373.1720371132,0.0,2020-03-26,2020-03-26,,,,4.8,3000,3000,,340.0,SBIN,
ASSIGNED,106584.02048963471,1769.708,2020-03-26,2020-03-26,,,,29.9,2400,2400,,700.0,AXISBANK,
ASSIGNED,459561.85777893174,1353.968,2020-03-26,2020-03-26,,,,38.6,800,800,,1600.0,KOTAKBANK,
CALL_EXPIRED,261188.27510543398,0.0,2020-03-26,2020-03-26,,,,6.65,1125,1125,,1300.0,LT,
CALL_EXPIRED,290713.51233275386,0.0,2020-03-26,2020-03-26,,,,1.0,8600,8600,,170.0,TATAMOTORS,
ASSIGNED,639525.8592227444,1192.86875,2020-03-26,2020-03-26,,,,218.75,250,250,,4500.0,BAJFINANCE,
ASSIGNED,914896.7168222553,938.228,2020-03-26,2020-03-26,,,,13.1,4000,4000,,220.0,ADANIENT,
SELL_CALL,493928.7171645795,136.4327,2020-03-27,2020-04-30,True,500,75500,33.05,1000,1000,,1280.0,RELIANCE,446
SELL_CALL,593933.4392419143,72.0788,2020-03-27,2020-04-30,True,500,48500,14.2,1000,1000,,1140.0,HDFCBANK,182
SELL_CALL,433881.4006830806,81.339275,2020-03-27,2020-04-30,True,1375,64625,6.15,2750,2750,,480.0,ICICIBANK,59
SELL_CALL,353894.3168978507,215.63750000000002,2020-03-27,2020-04-30,True,250,500,75.0,750,750,,1950.0,TCS,2
SELL_CALL,889841.1119528529,131.34584,2020-03-27,2020-04-30,True,1200,58800,26.3,1200,1200,,720.0,INFY,151
SELL_CALL,781230.1092854561,43.0598,2020-03-27,2020-04-30,True,3000,720000,1.9,3000,3000,,320.0,SBIN,226
SELL_CALL,113882.92191968164,48.59048000000001,2020-03-27,2020-04-30,True,1200,19200,3.05,2400,2400,,680.0,AXISBANK,17
SELL_CALL,496689.93131970806,150.46424,2020-03-27,2020-04-30,True,400,57200,46.45,800,800,,1600.0,KOTAKBANK,268
SELL_CALL,264371.29099702864,34.354099999999995,2020-03-27,2020-04-30,True,375,26250,2.8,1125,1125,,1300.0,LT,22
SELL_CALL,294193.15380093496,35.344159999999995,2020-03-27,2020-04-30,True,4300,150500,0.4,8600,8600,,180.0,TATAMOTORS,3
SELL_CALL,644650.1462896073,40.67,2020-03-27,2020-04-30,True,250,3250,20.0,250,250,,4400.0,BAJFINANCE,2
SELL_CALL,919095.446086515,37.25599999999999,2020-03-27,2020-04-30,True,4000,4000,1.0,4000,4000,,250.0,ADANIENT,1
CALLED_AWAY,1775129.047528887,1353.968,2020-04-30,2020-04-30,,,,33.05,1000,0,,1280.0,RELIANCE,
CALL_EXPIRED,597004.9010938838,0.0,2020-04-30,2020-04-30,,,,14.2,1000,1000,,1140.0,HDFCBANK,
CALL_EXPIRED,436125.17091460363,0.0,2020-04-30,2020-04-30,,,,6.15,2750,2750,,480.0,ICICIBANK,
CALLED_AWAY,1816680.7932948023,1543.6493750000002,2020-04-30,2020-04-30,,,,75.0,750,0,,1950.0,TCS,
CALL_EXPIRED,894442.8279854871,0.0,2020-04-30,2020-04-30,,,,26.3,1200,1200,,720.0,INFY,
CALL_EXPIRED,785270.1553911996,0.0,2020-04-30,2020-04-30,,,,1.9,3000,3000,,320.0,SBIN,
CALL_EXPIRED,114471.85500065715,0.0,2020-04-30,2020-04-30,,,,3.05,2400,2400,,680.0,AXISBANK,
CALL_EXPIRED,499258.5090011617,0.0,2020-04-30,2020-04-30,,,,46.45,800,800,,1600.0,KOTAKBANK,
CALL_EXPIRED,265738.45822723163,0.0,2020-04-30,2020-04-30,,,,2.8,1125,1125,,1300.0,LT,
CALL_EXPIRED,295714.54153448885,0.0,2020-04-30,2020-04-30,,,,0.4,8600,8600,,180.0,TATAMOTORS,
CALL_EXPIRED,647983.8840477007,0.0,2020-04-30,2020-04-30,,,,20.0,250,250,,4400.0,BAJFINANCE,
CALL_EXPIRED,923848.4477100249,0.0,2020-04-30,2020-04-30,,,,1.0,4000,4000,,250.0,ADANIENT,
SELL_PUT,1842583.7266165433,253.19150000000002,2020-05-04,2020-05-28,True,500,903000,67.25,1000,0,,1400.0,RELIANCE,9042
SELL_CALL,601520.2688532929,38.621599999999994,2020-05-04,2020-05-28,True,500,51500,4.4,1000,1000,,1140.0,HDFCBANK,74
SELL_CALL,439502.7973182126,34.8662,2020-05-04,2020-05-28,True,1375,55000,1.2,2750,2750,,480.0,ICICIBANK,34
SELL_PUT,1879536.97984466,237.40175,2020-05-04,2020-05-28,True,250,17750,83.5,750,0,,1920.0,TCS,853
SELL_CALL,900689.2486050865,44.28884,2020-05-04,2020-05-28,True,1200,122400,5.05,1200,1200,,760.0,INFY,397
SELL_CALL,786346.0326328679,26.672600000000003,2020-05-04,2020-05-28,True,3000,51000,0.3,3000,3000,,320.0,SBIN,12
SELL_CALL,116152.04595119304,29.335520000000002,2020-05-04,2020-05-28,True,1200,229200,0.7,2400,2400,,700.0,AXISBANK,117
SELL_CALL,502512.8977575311,34.38824,2020-05-04,2020-05-28,True,400,88000,3.95,800,800,,1600.0,KOTAKBANK,231
SELL_CALL,266904.5611271712,27.440749999999998,2020-05-04,2020-05-28,True,375,16125,1.0,1125,1125,,1300.0,LT,7
SELL_CALL,297481.3450306783,29.47208,2020-05-04,2020-05-28,True,4300,86000,0.2,8600,8600,,190.0,TATAMOTORS,5
SELL_CALL,648575.8864479511,25.136300000000002,2020-05-04,2020-05-28,True,250,4750,1.8,250,250,,4500.0,BAJFINANCE,12
PUT_EXPIRED,1850680.0036983974,0.0,2020-05-28,2020-05-28,,,,66.58415841584159,1010,0,,1386.8500000000001,RELIANCE,
CALL_EXPIRED,604163.3372233422,0.0,2020-05-28,2020-05-28,,,,4.4,1000,1000,,1140.0,HDFCBANK,
CALL_EXPIRED,441433.9640673472,0.0,2020-05-28,2020-05-28,,,,1.2,2750,2750,,480.0,ICICIBANK,
PUT_EXPIRED,1887795.628802966,0.0,2020-05-28,2020-05-28,,,,83.5,750,0,,1920.0,TCS,
CALL_EXPIRED,904646.859657445,0.0,2020-05-28,2020-05-28,,,,5.05,1200,1200,,760.0,INFY,
CALL_EXPIRED,789801.2218166466,0.0,2020-05-28,2020-05-28,,,,0.3,3000,3000,,320.0,SBIN,
CALL_EXPIRED,116662.41578354359,0.0,2020-05-28,2020-05-28,,,,0.7,2400,2400,,700.0,AXISBANK,
CALL_EXPIRED,504720.92966331664,0.0,2020-05-28,2020-05-28,,,,3.95,800,800,,1600.0,KOTAKBANK,
CALL_EXPIRED,268077.3345811429,0.0,2020-05-28,2020-05-28,,,,1.0,1125,1125,,1300.0,LT,
CALL_EXPIRED,298788.4722788245,0.0,2020-05-28,2020-05-28,,,,0.2,8600,8600,,190.0,TATAMOTORS,
CALL_EXPIRED,651425.7162871271,0.0,2020-05-28,2020-05-28,,,,1.8,250,250,,4500.0,BAJFINANCE,
SELL_PUT,1879417.8689018593,120.49273399999998,2020-05-29,2020-06-25,True,505,1220585,28.1,1010,0,,1400.0,RELIANCE,3677
SELL_CALL,605939.9399047688,29.2331,2020-05-29,2020-06-25,True,500,1000,1.65,1000,1000,,1140.0,HDFCBANK,1
SELL_CALL,442483.4400275233,26.885975,2020-05-29,2020-06-25,True,1375,45375,0.35,2750,2750,,500.0,ICICIBANK,3
SELL_PUT,1919090.8395901571,129.22062499999998,2020-05-29,2020-06-25,True,250,279250,41.25,750,0,,1900.0,TCS,1508
SELL_CALL,921458.7800293408,41.421079999999996,2020-05-29,2020-06-25,True,1200,351600,4.35,1200,1200,,750.0,INFY,483
SELL_CALL,506262.5994573965,28.51616,2020-05-29,2020-06-25,True,400,10000,1.8,800,800,,1600.0,KOTAKBANK,4
PUT_EXPIRED,1888649.9211866953,0.0,2020-06-25,2020-06-25,,,,28.1,1010,0,,1400.0,RELIANCE,
CALL_EXPIRED,608916.4302847071,0.0,2020-06-25,2020-06-25,,,,1.65,1000,1000,,1140.0,HDFCBANK,
CALL_EXPIRED,444657.0014909433,0.0,2020-06-25,2020-06-25,,,,0.35,2750,2750,,500.0,ICICIBANK,
PUT_EXPIRED,1928517.7729313823,0.0,2020-06-25,2020-06-25,,,,41.25,750,0,,1900.0,TCS,
CALL_EXPIRED,925985.1579979203,0.0,2020-06-25,2020-06-25,,,,4.35,1200,1200,,750.0,INFY,
CALL_EXPIRED,508749.456087518,0.0,2020-06-25,2020-06-25,,,,1.8,800,800,,1600.0,KOTAKBANK,
SELL_PUT,1922933.6154480807,139.457504,2020-06-26,2020-07-30,True,505,8585,33.6,1010,0,,1624.6,RELIANCE,48
SELL_CALL,620067.15029236,61.34177,2020-06-26,2020-07-30,True,550,11000,20.1,550,1000,,1130.0,HDFCBANK,67
SELL_CALL,455162.41846513737,59.2763,2020-06-26,2020-07-30,True,1375,1375,3.8,2750,2750,,485.0,ICICIBANK,1
SELL_PUT,1952939.5696512258,105.63842,2020-06-26,2020-07-30,True,300,1200,26.7,900,0,,1920.0,TCS,20
SELL_CALL,967279.6782959753,164.32508,2020-06-26,2020-07-30,True,1200,354000,34.35,1200,1200,,740.0,INFY,2654
SELL_CALL,516191.9541056358,48.727039999999995,2020-06-26,2020-07-30,True,400,134800,9.2,800,800,,1600.0,KOTAKBANK,853
PUT_EXPIRED,1934872.8671958963,0.0,2020-07-30,2020-07-30,,,,33.6,1010,0,,1624.6,RELIANCE,
CALL_EXPIRED,623917.068848267,0.0,2020-07-30,2020-07-30,,,,20.1,550,1000,,1130.0,HDFCBANK,
CALL_EXPIRED,457988.46438609,0.0,2020-07-30,2020-07-30,,,,3.8,2750,2750,,485.0,ICICIBANK,
PUT_EXPIRED,1965065.1245757535,0.0,2020-07-30,2020-07-30,,,,26.7,900,0,,1920.0,TCS,
CALLED_AWAY,1860338.8527484816,946.5428,2020-07-30,2020-07-30,,,,34.35,1200,0,,740.0,INFY,
CALL_EXPIRED,519396.92469887575,0.0,2020-07-30,2020-07-30,,,,9.2,800,800,,1600.0,KOTAKBANK,
SELL_CALL,950119.8209319249,61.836800000000004,2020-07-30,2020-08-27,True,4000,12000,2.8,4000,4000,,210.0,ADANIENT,6
SELL_PUT,1965469.4059570618,126.78558950000001,2020-07-31,2020-08-27,True,505,1554390,59.85,505,0,,2000.0,RELIANCE,12849
SELL_CALL,631481.4570032477,49.042835,2020-07-31,2020-08-27,True,550,88550,13.55,550,1000,,1130.0,HDFCBANK,245
SELL_PUT,1994967.6053318542,124.38127999999999,2020-07-31,2020-08-27,True,300,34800,32.8,900,0,,2160.0,TCS,248
SELL_PUT,1877717.132335738,81.56972,2020-07-31,2020-08-27,True,1200,78000,14.15,1200,0,,910.0,INFY,186
SELL_CALL,524729.4067678655,41.48936,2020-07-31,2020-08-27,True,400,98800,6.55,800,800,,1600.0,KOTAKBANK,426
PUT_EXPIRED,1975124.1594955297,0.0,2020-08-27,2020-08-27,,,,59.85,505,0,,2000.0,RELIANCE,
CALL_EXPIRED,634583.4120949937,0.0,2020-08-27,2020-08-27,,,,13.55,550,1000,,1130.0,HDFCBANK,
PUT_EXPIRED,2004767.2595459213,0.0,2020-08-27,2020-08-27,,,,32.8,900,0,,2160.0,TCS,
PUT_EXPIRED,1886940.830284286,0.0,2020-08-27,2020-08-27,,,,14.15,1200,0,,910.0,INFY,
CALL_EXPIRED,527306.9758113598,0.0,2020-08-27,2020-08-27,,,,6.55,800,800,,1600.0,KOTAKBANK,
CALLED_AWAY,1794136.607718349,896.654,2020-08-27,2020-08-27,,,,2.8,4000,0,,210.0,ADANIENT,
SELL_PUT,1991110.914767971,76.70135599999999,2020-08-28,2020-09-24,True,505,1568025,30.8,505,0,,2000.0,RELIANCE,3699
SELL_CALL,642479.424869304,50.16945499999999,2020-08-28,2020-09-24,True,550,286550,14.15,550,1000,,1180.0,HDFCBANK,1967
SELL_PUT,2030015.958452074,108.40375999999999,2020-08-28,2020-09-24,True,300,40500,27.6,900,0,,2140.0,TCS,184
SELL_PUT,1901993.9602527325,73.58095999999999,2020-08-28,2020-09-24,True,1200,747600,12.2,1200,0,,900.0,INFY,733
SELL_CALL,541172.2743313111,70.7132,2020-08-28,2020-09-24,True,400,2000,17.25,800,800,,1580.0,KOTAKBANK,12
SELL_PUT,1834239.903849705,159.4772,2020-08-28,2020-09-24,True,4000,36000,9.95,4000,0,,270.0,ADANIENT,6
SELL_CALL,464818.7658185131,38.15217500000001,2020-08-31,2020-09-24,True,1375,325875,1.55,2750,2750,,480.0,ICICIBANK,1208
SELL_CALL,325509.9790085538,96.57425,2020-09-03,2020-09-24,True,5700,3380100,3.75,5700,8600,,170.0,TATAMOTORS,2855
PUT_EXPIRED,2000891.6241962502,0.0,2020-09-24,2020-09-24,,,,30.8,505,0,,2000.0,RELIANCE,
CALL_EXPIRED,645635.4040373589,0.0,2020-09-24,2020-09-24,,,,14.15,550,1000,,1180.0,HDFCBANK,
CALL_EXPIRED,466981.59098118555,0.0,2020-09-24,2020-09-24,,,,1.55,2750,2750,,480.0,ICICIBANK,
PUT_EXPIRED,2039987.776735589,0.0,2020-09-24,2020-09-24,,,,27.6,900,0,,2140.0,TCS,
PUT_EXPIRED,1911336.9105231557,0.0,2020-09-24,2020-09-24,,,,12.2,1200,0,,900.0,INFY,
CALL_EXPIRED,543830.6138173826,0.0,2020-09-24,2020-09-24,,,,17.25,800,800,,1580.0,KOTAKBANK,
CALL_EXPIRED,326771.6691026605,0.0,2020-09-24,2020-09-24,,,,3.75,5700,8600,,170.0,TATAMOTORS,
PUT_EXPIRED,1843250.0335156354,0.0,2020-09-24,2020-09-24,,,,9.95,4000,0,,270.0,ADANIENT,
SELL_PUT,2019879.5176220548,86.9595725,2020-09-25,2020-10-29,True,505,111100,36.75,505,0,,2080.0,RELIANCE,404
SELL_CALL,650108.5031488765,38.43383,2020-09-25,2020-10-29,True,550,468050,7.9,550,1000,,1140.0,HDFCBANK,797
SELL_CALL,468585.7789070339,28.763675000000003,2020-09-25,2020-10-29,True,1375,100375,0.55,2750,2750,,480.0,ICICIBANK,42
SELL_PUT,2074573.6052589533,140.3588,2020-09-25,2020-10-29,True,300,3300,38.0,900,0,,2220.0,TCS,22
SELL_PUT,1931957.2830113461,92.63108,2020-09-25,2020-10-29,True,1200,32400,16.85,1200,0,,930.0,INFY,75
SELL_CALL,545342.5079868196,28.379599999999996,2020-09-25,2020-10-29,True,400,10000,1.75,800,800,,1600.0,KOTAKBANK,13
SELL_CALL,332512.8956458814,43.0598,2020-09-25,2020-10-29,True,5700,57000,1.0,5700,8600,,167.5,TATAMOTORS,2
SELL_PUT,1873400.1377925344,125.3372,2020-09-25,2020-10-29,True,4000,20000,7.45,4000,0,,255.0,ADANIENT,5
ASSIGNED,980381.2606699958,1115.3332400000002,2020-10-29,2020-10-29,,,,36.75,505,505,,2080.0,RELIANCE,
CALLED_AWAY,1280300.9878644012,675.2724499999999,2020-10-29,2020-10-29,,,,7.9,550,450,,1140.0,HDFCBANK,
SELL_RESIDUAL_SHARES,1812626.525520401,1914.462344,2020-10-29,2020-10-29,,,,0,450,0,,1187.2,HDFCBANK,
CALL_EXPIRED,471373.5843199029,0.0,2020-10-29,2020-10-29,,,,0.55,2750,2750,,480.0,ICICIBANK,
PUT_EXPIRED,2086916.0786895938,0.0,2020-10-29,2020-10-29,,,,38.0,900,0,,2220.0,TCS,
PUT_EXPIRED,1943451.2745353167,0.0,2020-10-29,2020-10-29,,,,16.85,1200,0,,930.0,INFY,
CALL_EXPIRED,548586.9700769398,0.0,2020-10-29,2020-10-29,,,,1.75,800,800,,1600.0,KOTAKBANK,
CALL_EXPIRED,334491.1487044623,0.0,2020-10-29,2020-10-29,,,,1.0,5700,8600,,167.5,TATAMOTORS,
PUT_EXPIRED,1884545.7492893005,0.0,2020-10-29,2020-10-29,,,,7.45,4000,0,,255.0,ADANIENT,
SELL_CALL,1010882.5839783194,127.3028105,2020-10-30,2020-11-26,True,505,259570,60.15,505,505,,2140.0,RELIANCE,1858
SELL_PUT,1831980.6874265869,88.38065,2020-10-30,2020-11-26,True,550,78100,17.25,1100,0,,1120.0,HDFCBANK,412
SELL_CALL,477089.8223511759,42.84642499999999,2020-10-30,2020-11-26,True,1375,279125,2.05,2750,2750,,480.0,ICICIBANK,250
SELL_PUT,2099927.9589752876,66.41156000000001,2020-10-30,2020-11-26,True,300,308100,20.9,600,0,,2500.0,TCS,2048
SELL_PUT,1978909.1301704152,143.4314,2020-10-30,2020-11-26,True,600,90600,19.5,1800,0,,1020.0,INFY,433
SELL_CALL,567161.6434043009,86.82727999999999,2020-10-30,2020-11-26,True,400,48000,23.15,800,800,,1660.0,KOTAKBANK,437
SELL_CALL,340802.4204032948,45.00578000000001,2020-10-30,2020-11-26,True,5700,2154600,1.1,5700,8600,,170.0,TATAMOTORS,272
SELL_PUT,1936731.0558389188,200.7866,2020-10-30,2020-11-26,True,2000,58000,8.65,6000,0,,310.0,ADANIENT,62
SELL_CALL,674052.9857072457,34.610150000000004,2020-11-05,2020-11-26,True,250,8000,12.9,250,250,,4300.0,BAJFINANCE,52
SELL_CALL,127450.17020458194,48.1808,2020-11-12,2020-11-26,True,1200,42000,3.0,2400,2400,,680.0,AXISBANK,49
SELL_CALL,308307.4129401679,30.92303,2020-11-19,2020-11-26,True,550,74250,1.95,1100,1125,,1300.0,LT,569
CALL_EXPIRED,1015586.2716301843,0.0,2020-11-26,2020-11-26,,,,60.15,505,505,,2140.0,RELIANCE,
PUT_EXPIRED,1840504.9859697383,0.0,2020-11-26,2020-11-26,,,,17.25,1100,0,,1120.0,HDFCBANK,
CALL_EXPIRED,479309.74535884307,0.0,2020-11-26,2020-11-26,,,,2.05,2750,2750,,480.0,ICICIBANK,
PUT_EXPIRED,2109699.0296881353,0.0,2020-11-26,2020-11-26,,,,20.9,600,0,,2500.0,TCS,
PUT_EXPIRED,1988117.09416868,0.0,2020-11-26,2020-11-26,,,,19.5,1800,0,,1020.0,INFY,
CALL_EXPIRED,127746.34211397293,0.0,2020-11-26,2020-11-26,,,,3.0,2400,2400,,680.0,AXISBANK,
CALLED_AWAY,1896396.818338524,1403.8568,2020-11-26,2020-11-26,,,,23.15,800,0,,1660.0,KOTAKBANK,
CALL_EXPIRED,308705.2368011578,0.0,2020-11-26,2020-11-26,,,,1.95,1100,1125,,1300.0,LT,
CALLED_AWAY,1310357.461105403,1030.73015,2020-11-26,2020-11-26,,,,1.1,5700,2900,,170.0,TATAMOTORS,
SELL_RESIDUAL_SHARES,1812425.4711241531,1806.98998125,2020-11-26,2020-11-26,,,,0,2900,0,,173.75,TATAMOTORS,
CALLED_AWAY,1750350.2498448987,1140.9012500000001,2020-11-26,2020-11-26,,,,12.9,250,0,,4300.0,BAJFINANCE,
PUT_EXPIRED,1945742.7631298697,0.0,2020-11-26,2020-11-26,,,,8.65,6000,0,,310.0,ADANIENT,
SELL_CALL,1031048.7252890968,75.7531175,2020-11-27,2020-12-31,True,505,2293205,30.25,505,505,,2100.0,RELIANCE,5987
SELL_PUT,1858660.4696886593,84.24971,2020-11-27,2020-12-31,True,550,162800,16.15,1100,0,,1360.0,HDFCBANK,858
